Folder Name,File Name,Complete Path
Pneumonia-Bacterial,Pneumonia-Bacterial (478).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (478).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1997).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1997).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1094).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1094).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (85).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (85).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1654).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1654).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2977).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2977).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (858).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (858).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2537).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2537).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (30).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (30).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1083).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1083).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2491).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2491).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1973).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1973).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1590).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1590).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (246).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (246).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (904).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (904).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1482).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1482).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (630).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (630).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1146).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1146).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1221).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1221).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (769).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (769).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1568).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1568).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (492).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (492).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2454).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2454).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (756).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (756).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1480).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1480).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1308).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1308).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2707).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2707).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2130).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2130).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2975).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2975).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1838).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1838).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1728).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1728).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (889).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (889).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2404).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2404).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2897).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2897).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1290).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1290).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2903).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2903).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (70).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (70).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2615).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2615).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1648).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1648).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1572).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1572).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2298).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2298).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (255).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (255).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (606).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (606).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1623).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1623).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1299).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1299).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1185).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1185).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (619).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (619).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (798).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (798).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1887).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1887).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (79).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (79).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (229).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (229).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (894).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (894).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1141).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1141).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2795).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2795).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1548).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1548).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2488).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2488).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2348).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2348).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2643).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2643).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2950).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2950).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1159).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1159).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2809).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2809).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (593).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (593).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1513).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1513).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1448).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1448).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2777).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2777).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2494).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2494).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (953).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (953).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1905).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1905).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (125).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (125).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2126).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2126).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (111).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (111).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (243).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (243).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1116).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1116).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2399).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2399).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1614).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1614).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1236).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1236).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2734).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2734).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (787).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (787).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (839).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (839).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2432).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2432).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (457).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (457).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (341).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (341).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1242).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1242).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1848).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1848).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2517).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2517).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (579).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (579).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1720).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1720).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2652).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2652).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (320).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (320).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (738).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (738).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1394).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1394).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (526).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (526).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (837).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (837).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (442).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (442).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1347).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1347).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1672).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1672).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2342).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2342).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2428).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2428).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2059).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2059).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2277).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2277).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1398).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1398).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2259).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2259).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2523).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2523).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2551).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2551).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2659).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2659).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1970).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1970).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1408).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1408).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (653).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (653).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2467).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2467).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2263).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2263).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (595).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (595).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2351).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2351).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2472).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2472).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (825).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (825).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2248).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2248).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2288).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2288).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1411).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1411).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1926).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1926).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2308).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2308).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1508).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1508).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1455).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1455).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (519).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (519).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (880).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (880).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (300).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (300).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2691).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2691).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2877).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2877).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (951).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (951).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (285).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (285).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (809).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (809).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (794).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (794).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (555).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (555).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (5).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (5).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1888).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1888).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1621).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1621).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (689).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (689).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2294).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2294).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2353).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2353).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (727).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (727).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (991).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (991).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2637).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2637).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (315).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (315).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (69).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (69).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2799).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2799).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1836).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1836).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (147).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (147).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1142).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1142).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1471).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1471).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2190).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2190).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2789).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2789).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (816).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (816).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1850).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1850).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2943).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2943).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2697).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2697).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2436).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2436).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (372).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (372).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1996).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1996).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (577).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (577).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1001).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1001).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2492).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2492).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (326).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (326).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1661).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1661).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2316).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2316).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1474).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1474).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1297).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1297).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2227).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2227).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2894).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2894).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (293).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (293).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2856).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2856).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (90).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (90).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2360).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2360).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (941).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (941).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2177).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2177).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2831).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2831).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1196).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1196).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1160).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1160).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1065).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1065).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2365).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2365).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2617).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2617).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (854).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (854).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (844).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (844).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (833).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (833).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (1257).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (1257).jpg
Pneumonia-Bacterial,Pneumonia-Bacterial (2764).jpg,CuratedDB_train_test/Pneumonia-Bacterial/Pneumonia-Bacterial (2764).jpg
